clean_tokens,corrupt_tokens,corruption,corruption_type,duration_seconds,intensity,item,language,nued,snr_db,source,ued
294,294,mp3_32k,codec,11.76,,fleurs_fr_dev100:17,fr,0.011512297226582941,,fleurs_fr_dev100,0.14965986394557823
237,237,mp3_32k,codec,9.48,,fleurs_fr_dev100:18,fr,0.023693605972086987,,fleurs_fr_dev100,0.3080168776371308
198,198,mp3_32k,codec,7.92,,fleurs_fr_dev100:19,fr,0.013209013209013208,,fleurs_fr_dev100,0.1717171717171717
224,224,mp3_32k,codec,8.94,,fleurs_fr_dev100:20,fr,0.017170329670329672,,fleurs_fr_dev100,0.22321428571428573
287,287,mp3_32k,codec,11.46,,fleurs_fr_dev100:21,fr,0.01983382471187349,,fleurs_fr_dev100,0.2578397212543554
210,210,mp3_32k,codec,8.4,,fleurs_fr_dev100:22,fr,0.021245421245421246,,fleurs_fr_dev100,0.2761904761904762
327,327,mp3_32k,codec,13.08,,fleurs_fr_dev100:23,fr,0.011997177134791814,,fleurs_fr_dev100,0.1559633027522936
239,239,mp3_32k,codec,9.54,,fleurs_fr_dev100:24,fr,0.04763437399420663,,fleurs_fr_dev100,0.6192468619246861
246,246,mp3_32k,codec,9.84,,fleurs_fr_dev100:25,fr,0.016885553470919325,,fleurs_fr_dev100,0.21951219512195122
222,222,mp3_32k,codec,8.88,,fleurs_fr_dev100:26,fr,0.010741510741510741,,fleurs_fr_dev100,0.13963963963963963
240,240,mp3_32k,codec,9.6,,fleurs_fr_dev100:27,fr,0.02532051282051282,,fleurs_fr_dev100,0.32916666666666666
234,234,mp3_32k,codec,9.36,,fleurs_fr_dev100:28,fr,0.01413543721236029,,fleurs_fr_dev100,0.18376068376068377
318,318,mp3_32k,codec,12.72,,fleurs_fr_dev100:29,fr,0.020319303338171262,,fleurs_fr_dev100,0.2641509433962264
351,351,mp3_32k,codec,14.04,,fleurs_fr_dev100:30,fr,0.01928555774709621,,fleurs_fr_dev100,0.25071225071225073
243,243,mp3_32k,codec,9.72,,fleurs_fr_dev100:31,fr,0.012345679012345678,,fleurs_fr_dev100,0.16049382716049382
150,150,mp3_32k,codec,6.0,,fleurs_fr_dev100:32,fr,0.05384615384615384,,fleurs_fr_dev100,0.7
291,291,mp3_32k,codec,11.64,,fleurs_fr_dev100:33,fr,0.01929685434840074,,fleurs_fr_dev100,0.2508591065292096
221,221,mp3_32k,codec,8.82,,fleurs_fr_dev100:34,fr,0.012878524190741385,,fleurs_fr_dev100,0.167420814479638
297,297,mp3_32k,codec,11.88,,fleurs_fr_dev100:35,fr,0.023310023310023312,,fleurs_fr_dev100,0.30303030303030304
347,347,mp3_32k,codec,13.86,,fleurs_fr_dev100:36,fr,0.0164043449346043,,fleurs_fr_dev100,0.2132564841498559
222,222,mp3_32k,codec,8.88,,fleurs_fr_dev100:37,fr,0.035343035343035345,,fleurs_fr_dev100,0.4594594594594595
213,213,mp3_32k,codec,8.52,,fleurs_fr_dev100:38,fr,0.01444564824846515,,fleurs_fr_dev100,0.18779342723004694
239,239,mp3_32k,codec,9.54,,fleurs_fr_dev100:39,fr,0.046025104602510455,,fleurs_fr_dev100,0.5983263598326359
438,438,mp3_32k,codec,17.52,,fleurs_fr_dev100:40,fr,0.013171759747102212,,fleurs_fr_dev100,0.17123287671232876
218,218,mp3_32k,codec,8.7,,fleurs_fr_dev100:41,fr,0.01305575158786168,,fleurs_fr_dev100,0.16972477064220184
261,261,mp3_32k,codec,10.44,,fleurs_fr_dev100:42,fr,0.01768346595932803,,fleurs_fr_dev100,0.22988505747126436
129,129,mp3_32k,codec,5.16,,fleurs_fr_dev100:43,fr,0.027429934406678593,,fleurs_fr_dev100,0.35658914728682173
168,168,mp3_32k,codec,6.72,,fleurs_fr_dev100:44,fr,0.007783882783882784,,fleurs_fr_dev100,0.10119047619047619
200,200,mp3_32k,codec,7.98,,fleurs_fr_dev100:45,fr,0.016538461538461537,,fleurs_fr_dev100,0.215
116,116,mp3_32k,codec,4.62,,fleurs_fr_dev100:46,fr,0.02055702917771883,,fleurs_fr_dev100,0.2672413793103448
270,270,mp3_32k,codec,10.8,,fleurs_fr_dev100:47,fr,0.013105413105413105,,fleurs_fr_dev100,0.17037037037037037
200,200,mp3_32k,codec,7.98,,fleurs_fr_dev100:48,fr,0.011923076923076923,,fleurs_fr_dev100,0.155
245,245,mp3_32k,codec,9.78,,fleurs_fr_dev100:49,fr,0.015070643642072213,,fleurs_fr_dev100,0.19591836734693877
124,124,mp3_32k,codec,4.944,,cv21_zh_dev100:0,zh,0.010545905707196029,,cv21_zh_dev100,0.13709677419354838
120,120,mp3_32k,codec,4.776,,cv21_zh_dev100:1,zh,0.01346153846153846,,cv21_zh_dev100,0.175
158,158,mp3_32k,codec,6.288,,cv21_zh_dev100:2,zh,0.006329113924050633,,cv21_zh_dev100,0.08227848101265822
179,179,mp3_32k,codec,7.128,,cv21_zh_dev100:3,zh,0.0111731843575419,,cv21_zh_dev100,0.1452513966480447
114,114,mp3_32k,codec,4.56,,cv21_zh_dev100:4,zh,0.004048582995951417,,cv21_zh_dev100,0.05263157894736842
97,97,mp3_32k,codec,3.864,,cv21_zh_dev100:5,zh,0.011102299762093575,,cv21_zh_dev100,0.14432989690721648
142,142,mp3_32k,codec,5.664,,cv21_zh_dev100:6,zh,0.010292524377031419,,cv21_zh_dev100,0.13380281690140844
76,76,mp3_32k,codec,3.024,,cv21_zh_dev100:7,zh,0.011133603238866398,,cv21_zh_dev100,0.14473684210526316
168,168,mp3_32k,codec,6.72,,cv21_zh_dev100:8,zh,0.010073260073260074,,cv21_zh_dev100,0.13095238095238096
132,132,mp3_32k,codec,5.28,,cv21_zh_dev100:9,zh,0.006993006993006993,,cv21_zh_dev100,0.09090909090909091
82,82,mp3_32k,codec,3.264,,cv21_zh_dev100:10,zh,0.008442776735459663,,cv21_zh_dev100,0.10975609756097561
51,51,mp3_32k,codec,2.016,,cv21_zh_dev100:11,zh,0.02262443438914027,,cv21_zh_dev100,0.29411764705882354
183,183,mp3_32k,codec,7.296,,cv21_zh_dev100:12,zh,0.010508617065994116,,cv21_zh_dev100,0.1366120218579235
172,172,mp3_32k,codec,6.864,,cv21_zh_dev100:13,zh,0.005366726296958855,,cv21_zh_dev100,0.06976744186046512
174,174,mp3_32k,codec,6.96,,cv21_zh_dev100:14,zh,0.007515473032714413,,cv21_zh_dev100,0.09770114942528736
176,176,mp3_32k,codec,7.032,,cv21_zh_dev100:15,zh,0.00743006993006993,,cv21_zh_dev100,0.09659090909090909
122,122,mp3_32k,codec,4.872,,cv21_zh_dev100:16,zh,0.008827238335435058,,cv21_zh_dev100,0.11475409836065574
128,128,mp3_32k,codec,5.088,,cv21_zh_dev100:17,zh,0.013221153846153846,,cv21_zh_dev100,0.171875
201,201,mp3_32k,codec,8.028,,cv21_zh_dev100:18,zh,0.008036739380022962,,cv21_zh_dev100,0.1044776119402985
129,129,mp3_32k,codec,5.136,,cv21_zh_dev100:19,zh,0.016696481812760882,,cv21_zh_dev100,0.21705426356589147
108,108,mp3_32k,codec,4.32,,cv21_zh_dev100:20,zh,0.009259259259259259,,cv21_zh_dev100,0.12037037037037036
258,258,mp3_32k,codec,10.296,,cv21_zh_dev100:21,zh,0.007155635062611807,,cv21_zh_dev100,0.09302325581395349
143,143,mp3_32k,codec,5.712,,cv21_zh_dev100:22,zh,0.007530930607853685,,cv21_zh_dev100,0.0979020979020979
195,195,mp3_32k,codec,7.776,,cv21_zh_dev100:23,zh,0.008284023668639054,,cv21_zh_dev100,0.1076923076923077
196,196,mp3_32k,codec,7.824,,cv21_zh_dev100:24,zh,0.005886970172684459,,cv21_zh_dev100,0.07653061224489796
115,115,mp3_32k,codec,4.584,,cv21_zh_dev100:25,zh,0.007357859531772575,,cv21_zh_dev100,0.09565217391304348
181,181,mp3_32k,codec,7.224,,cv21_zh_dev100:26,zh,0.009349766255843604,,cv21_zh_dev100,0.12154696132596685
120,120,mp3_32k,codec,4.8,,cv21_zh_dev100:27,zh,0.008974358974358974,,cv21_zh_dev100,0.11666666666666667
135,135,mp3_32k,codec,5.376,,cv21_zh_dev100:28,zh,0.007407407407407408,,cv21_zh_dev100,0.0962962962962963
144,144,mp3_32k,codec,5.736,,cv21_zh_dev100:29,zh,0.002670940170940171,,cv21_zh_dev100,0.034722222222222224
230,230,mp3_32k,codec,9.18,,cv21_zh_dev100:30,zh,0.013043478260869565,,cv21_zh_dev100,0.16956521739130434
199,199,mp3_32k,codec,7.944,,cv21_zh_dev100:31,zh,0.009663703131039814,,cv21_zh_dev100,0.12562814070351758
112,112,mp3_32k,codec,4.464,,cv21_zh_dev100:32,zh,0.008241758241758242,,cv21_zh_dev100,0.10714285714285714
118,118,mp3_32k,codec,4.704,,cv21_zh_dev100:33,zh,0.009778357235984355,,cv21_zh_dev100,0.1271186440677966
92,92,mp3_32k,codec,3.648,,cv21_zh_dev100:34,zh,0.007525083612040134,,cv21_zh_dev100,0.09782608695652174
220,220,mp3_32k,codec,8.784,,cv21_zh_dev100:35,zh,0.008391608391608392,,cv21_zh_dev100,0.10909090909090909
199,199,mp3_32k,codec,7.956,,cv21_zh_dev100:36,zh,0.012756088132972555,,cv21_zh_dev100,0.1658291457286432
123,123,mp3_32k,codec,4.896,,cv21_zh_dev100:37,zh,0.008130081300813009,,cv21_zh_dev100,0.10569105691056911
108,108,mp3_32k,codec,4.32,,cv21_zh_dev100:38,zh,0.009259259259259259,,cv21_zh_dev100,0.12037037037037036
145,145,mp3_32k,codec,5.784,,cv21_zh_dev100:39,zh,0.013793103448275862,,cv21_zh_dev100,0.1793103448275862
104,104,mp3_32k,codec,4.152,,cv21_zh_dev100:40,zh,0.008136094674556213,,cv21_zh_dev100,0.10576923076923077
169,169,mp3_32k,codec,6.744,,cv21_zh_dev100:41,zh,0.004096495220755576,,cv21_zh_dev100,0.05325443786982249
123,123,mp3_32k,codec,4.896,,cv21_zh_dev100:42,zh,0.008755472170106316,,cv21_zh_dev100,0.11382113821138211
135,135,mp3_32k,codec,5.4,,cv21_zh_dev100:43,zh,0.006267806267806268,,cv21_zh_dev100,0.08148148148148149
147,147,mp3_32k,codec,5.856,,cv21_zh_dev100:44,zh,0.007326007326007326,,cv21_zh_dev100,0.09523809523809523
118,118,mp3_32k,codec,4.704,,cv21_zh_dev100:45,zh,0.01499348109517601,,cv21_zh_dev100,0.19491525423728814
131,131,mp3_32k,codec,5.208,,cv21_zh_dev100:46,zh,0.010569583088667059,,cv21_zh_dev100,0.13740458015267176
87,87,mp3_32k,codec,3.48,,cv21_zh_dev100:47,zh,0.007073386383731211,,cv21_zh_dev100,0.09195402298850575
199,199,mp3_32k,codec,7.944,,cv21_zh_dev100:48,zh,0.007730962504831852,,cv21_zh_dev100,0.10050251256281408
239,239,mp3_32k,codec,9.528,,cv21_zh_dev100:49,zh,0.005793369810106212,,cv21_zh_dev100,0.07531380753138076
362,362,opus_24k,codec,14.46,,fleurs_fr_dev100:0,fr,0.014449638759031023,,fleurs_fr_dev100,0.1878453038674033
150,150,opus_24k,codec,6.0,,fleurs_fr_dev100:1,fr,0.024102564102564103,,fleurs_fr_dev100,0.31333333333333335
384,384,opus_24k,codec,15.36,,fleurs_fr_dev100:2,fr,0.011818910256410258,,fleurs_fr_dev100,0.15364583333333334
197,197,opus_24k,codec,7.86,,fleurs_fr_dev100:3,fr,0.011714174150722375,,fleurs_fr_dev100,0.15228426395939088
213,213,opus_24k,codec,8.52,,fleurs_fr_dev100:4,fr,0.0061394005055976884,,fleurs_fr_dev100,0.07981220657276995
185,185,opus_24k,codec,7.38,,fleurs_fr_dev100:5,fr,0.012058212058212059,,fleurs_fr_dev100,0.15675675675675677
300,300,opus_24k,codec,12.0,,fleurs_fr_dev100:6,fr,0.011282051282051283,,fleurs_fr_dev100,0.14666666666666667
173,173,opus_24k,codec,6.9,,fleurs_fr_dev100:7,fr,0.017785682525566917,,fleurs_fr_dev100,0.23121387283236994
263,263,opus_24k,codec,10.5,,fleurs_fr_dev100:8,fr,0.007897045919859609,,fleurs_fr_dev100,0.10266159695817491
210,210,opus_24k,codec,8.4,,fleurs_fr_dev100:9,fr,0.014652014652014652,,fleurs_fr_dev100,0.19047619047619047
186,186,opus_24k,codec,7.44,,fleurs_fr_dev100:10,fr,0.009925558312655087,,fleurs_fr_dev100,0.12903225806451613
204,204,opus_24k,codec,8.16,,fleurs_fr_dev100:11,fr,0.020739064856711915,,fleurs_fr_dev100,0.2696078431372549
165,165,opus_24k,codec,6.6,,fleurs_fr_dev100:12,fr,0.022377622377622378,,fleurs_fr_dev100,0.2909090909090909
185,185,opus_24k,codec,7.38,,fleurs_fr_dev100:13,fr,0.012474012474012475,,fleurs_fr_dev100,0.16216216216216217
276,276,opus_24k,codec,11.04,,fleurs_fr_dev100:14,fr,0.00641025641025641,,fleurs_fr_dev100,0.08333333333333333
200,200,opus_24k,codec,7.98,,fleurs_fr_dev100:15,fr,0.01423076923076923,,fleurs_fr_dev100,0.185
339,339,opus_24k,codec,13.56,,fleurs_fr_dev100:16,fr,0.013160880417517586,,fleurs_fr_dev100,0.1710914454277286
294,294,opus_24k,codec,11.76,,fleurs_fr_dev100:17,fr,0.013605442176870748,,fleurs_fr_dev100,0.17687074829931973
237,237,opus_24k,codec,9.48,,fleurs_fr_dev100:18,fr,0.019474196689386564,,fleurs_fr_dev100,0.25316455696202533
198,198,opus_24k,codec,7.92,,fleurs_fr_dev100:19,fr,0.01282051282051282,,fleurs_fr_dev100,0.16666666666666666
224,224,opus_24k,codec,8.94,,fleurs_fr_dev100:20,fr,0.013392857142857142,,fleurs_fr_dev100,0.17410714285714285
287,287,opus_24k,codec,11.46,,fleurs_fr_dev100:21,fr,0.024926293218976145,,fleurs_fr_dev100,0.3240418118466899
210,210,opus_24k,codec,8.4,,fleurs_fr_dev100:22,fr,0.017948717948717947,,fleurs_fr_dev100,0.23333333333333334
327,327,opus_24k,codec,13.08,,fleurs_fr_dev100:23,fr,0.007998118089861209,,fleurs_fr_dev100,0.10397553516819572
239,239,opus_24k,codec,9.54,,fleurs_fr_dev100:24,fr,0.03926617315738655,,fleurs_fr_dev100,0.5104602510460251
246,246,opus_24k,codec,9.84,,fleurs_fr_dev100:25,fr,0.013133208255159476,,fleurs_fr_dev100,0.17073170731707318
222,222,opus_24k,codec,8.88,,fleurs_fr_dev100:26,fr,0.007623007623007623,,fleurs_fr_dev100,0.0990990990990991
240,240,opus_24k,codec,9.6,,fleurs_fr_dev100:27,fr,0.019871794871794874,,fleurs_fr_dev100,0.25833333333333336
234,234,opus_24k,codec,9.36,,fleurs_fr_dev100:28,fr,0.00821827744904668,,fleurs_fr_dev100,0.10683760683760683
318,318,opus_24k,codec,12.72,,fleurs_fr_dev100:29,fr,0.016932752781809387,,fleurs_fr_dev100,0.22012578616352202
351,351,opus_24k,codec,14.04,,fleurs_fr_dev100:30,fr,0.015559938636861715,,fleurs_fr_dev100,0.2022792022792023
243,243,opus_24k,codec,9.72,,fleurs_fr_dev100:31,fr,0.013295346628679962,,fleurs_fr_dev100,0.1728395061728395
150,150,opus_24k,codec,6.0,,fleurs_fr_dev100:32,fr,0.038974358974358976,,fleurs_fr_dev100,0.5066666666666667
291,291,opus_24k,codec,11.64,,fleurs_fr_dev100:33,fr,0.0169177901136664,,fleurs_fr_dev100,0.21993127147766323
221,221,opus_24k,codec,8.82,,fleurs_fr_dev100:34,fr,0.010442046641141662,,fleurs_fr_dev100,0.13574660633484162
297,297,opus_24k,codec,11.88,,fleurs_fr_dev100:35,fr,0.019166019166019167,,fleurs_fr_dev100,0.24915824915824916
347,347,opus_24k,codec,13.86,,fleurs_fr_dev100:36,fr,0.018842828641099534,,fleurs_fr_dev100,0.24495677233429394
222,222,opus_24k,codec,8.88,,fleurs_fr_dev100:37,fr,0.03187803187803188,,fleurs_fr_dev100,0.4144144144144144
213,213,opus_24k,codec,8.52,,fleurs_fr_dev100:38,fr,0.013723365836041891,,fleurs_fr_dev100,0.1784037558685446
239,239,opus_24k,codec,9.54,,fleurs_fr_dev100:39,fr,0.026070164145477952,,fleurs_fr_dev100,0.3389121338912134
438,438,opus_24k,codec,17.52,,fleurs_fr_dev100:40,fr,0.010361784334387074,,fleurs_fr_dev100,0.13470319634703196
218,218,opus_24k,codec,8.7,,fleurs_fr_dev100:41,fr,0.010232886379675371,,fleurs_fr_dev100,0.13302752293577982
261,261,opus_24k,codec,10.44,,fleurs_fr_dev100:42,fr,0.015915119363395226,,fleurs_fr_dev100,0.20689655172413793
129,129,opus_24k,codec,5.16,,fleurs_fr_dev100:43,fr,0.026833631484794278,,fleurs_fr_dev100,0.3488372093023256
168,168,opus_24k,codec,6.72,,fleurs_fr_dev100:44,fr,0.0086996336996337,,fleurs_fr_dev100,0.1130952380952381
200,200,opus_24k,codec,7.98,,fleurs_fr_dev100:45,fr,0.01346153846153846,,fleurs_fr_dev100,0.175
116,116,opus_24k,codec,4.62,,fleurs_fr_dev100:46,fr,0.015251989389920425,,fleurs_fr_dev100,0.19827586206896552
270,270,opus_24k,codec,10.8,,fleurs_fr_dev100:47,fr,0.011396011396011395,,fleurs_fr_dev100,0.14814814814814814
200,200,opus_24k,codec,7.98,,fleurs_fr_dev100:48,fr,0.012307692307692308,,fleurs_fr_dev100,0.16
245,245,opus_24k,codec,9.78,,fleurs_fr_dev100:49,fr,0.017582417582417582,,fleurs_fr_dev100,0.22857142857142856
124,124,opus_24k,codec,4.944,,cv21_zh_dev100:0,zh,0.004342431761786601,,cv21_zh_dev100,0.056451612903225805
120,120,opus_24k,codec,4.776,,cv21_zh_dev100:1,zh,0.01217948717948718,,cv21_zh_dev100,0.15833333333333333
158,158,opus_24k,codec,6.288,,cv21_zh_dev100:2,zh,0.004868549172346641,,cv21_zh_dev100,0.06329113924050633
179,179,opus_24k,codec,7.128,,cv21_zh_dev100:3,zh,0.006875805758487323,,cv21_zh_dev100,0.0893854748603352
114,114,opus_24k,codec,4.56,,cv21_zh_dev100:4,zh,0.004723346828609986,,cv21_zh_dev100,0.06140350877192982
97,97,opus_24k,codec,3.864,,cv21_zh_dev100:5,zh,0.007930214115781126,,cv21_zh_dev100,0.10309278350515463
142,142,opus_24k,codec,5.664,,cv21_zh_dev100:6,zh,0.008125677139761646,,cv21_zh_dev100,0.1056338028169014
76,76,opus_24k,codec,3.024,,cv21_zh_dev100:7,zh,0.006072874493927126,,cv21_zh_dev100,0.07894736842105263
168,168,opus_24k,codec,6.72,,cv21_zh_dev100:8,zh,0.005494505494505494,,cv21_zh_dev100,0.07142857142857142
132,132,opus_24k,codec,5.28,,cv21_zh_dev100:9,zh,0.007575757575757575,,cv21_zh_dev100,0.09848484848484848
82,82,opus_24k,codec,3.264,,cv21_zh_dev100:10,zh,0.004690431519699812,,cv21_zh_dev100,0.06097560975609756
51,51,opus_24k,codec,2.016,,cv21_zh_dev100:11,zh,0.04524886877828054,,cv21_zh_dev100,0.5882352941176471
183,183,opus_24k,codec,7.296,,cv21_zh_dev100:12,zh,0.01008827238335435,,cv21_zh_dev100,0.13114754098360656
172,172,opus_24k,codec,6.864,,cv21_zh_dev100:13,zh,0.007155635062611807,,cv21_zh_dev100,0.09302325581395349
174,174,opus_24k,codec,6.96,,cv21_zh_dev100:14,zh,0.004420866489832007,,cv21_zh_dev100,0.05747126436781609
176,176,opus_24k,codec,7.032,,cv21_zh_dev100:15,zh,0.005681818181818182,,cv21_zh_dev100,0.07386363636363637
122,122,opus_24k,codec,4.872,,cv21_zh_dev100:16,zh,0.005674653215636822,,cv21_zh_dev100,0.07377049180327869
128,128,opus_24k,codec,5.088,,cv21_zh_dev100:17,zh,0.006610576923076923,,cv21_zh_dev100,0.0859375
201,201,opus_24k,codec,8.028,,cv21_zh_dev100:18,zh,0.00574052812858783,,cv21_zh_dev100,0.07462686567164178
129,129,opus_24k,codec,5.136,,cv21_zh_dev100:19,zh,0.017889087656529516,,cv21_zh_dev100,0.23255813953488372
108,108,opus_24k,codec,4.32,,cv21_zh_dev100:20,zh,0.004273504273504273,,cv21_zh_dev100,0.05555555555555555
258,258,opus_24k,codec,10.296,,cv21_zh_dev100:21,zh,0.004472271914132379,,cv21_zh_dev100,0.05813953488372093
143,143,opus_24k,codec,5.712,,cv21_zh_dev100:22,zh,0.0032275416890801506,,cv21_zh_dev100,0.04195804195804196
195,195,opus_24k,codec,7.776,,cv21_zh_dev100:23,zh,0.009467455621301775,,cv21_zh_dev100,0.12307692307692308
196,196,opus_24k,codec,7.824,,cv21_zh_dev100:24,zh,0.003532182103610675,,cv21_zh_dev100,0.04591836734693878
115,115,opus_24k,codec,4.584,,cv21_zh_dev100:25,zh,0.005351170568561873,,cv21_zh_dev100,0.06956521739130435
181,181,opus_24k,codec,7.224,,cv21_zh_dev100:26,zh,0.0055248618784530384,,cv21_zh_dev100,0.0718232044198895
120,120,opus_24k,codec,4.8,,cv21_zh_dev100:27,zh,0.007692307692307693,,cv21_zh_dev100,0.1
135,135,opus_24k,codec,5.376,,cv21_zh_dev100:28,zh,0.007977207977207978,,cv21_zh_dev100,0.1037037037037037
144,144,opus_24k,codec,5.736,,cv21_zh_dev100:29,zh,0.009615384615384616,,cv21_zh_dev100,0.125
230,230,opus_24k,codec,9.18,,cv21_zh_dev100:30,zh,0.01237458193979933,,cv21_zh_dev100,0.1608695652173913
199,199,opus_24k,codec,7.944,,cv21_zh_dev100:31,zh,0.006184770003865482,,cv21_zh_dev100,0.08040201005025126
112,112,opus_24k,codec,4.464,,cv21_zh_dev100:32,zh,0.007554945054945055,,cv21_zh_dev100,0.09821428571428571
118,118,opus_24k,codec,4.704,,cv21_zh_dev100:33,zh,0.006518904823989569,,cv21_zh_dev100,0.0847457627118644
92,92,opus_24k,codec,3.648,,cv21_zh_dev100:34,zh,0.00919732441471572,,cv21_zh_dev100,0.11956521739130435
220,220,opus_24k,codec,8.784,,cv21_zh_dev100:35,zh,0.006293706293706293,,cv21_zh_dev100,0.08181818181818182
199,199,opus_24k,codec,7.956,,cv21_zh_dev100:36,zh,0.010436799381523,,cv21_zh_dev100,0.135678391959799
123,123,opus_24k,codec,4.896,,cv21_zh_dev100:37,zh,0.008130081300813009,,cv21_zh_dev100,0.10569105691056911
108,108,opus_24k,codec,4.32,,cv21_zh_dev100:38,zh,0.009971509971509971,,cv21_zh_dev100,0.12962962962962962
145,145,opus_24k,codec,5.784,,cv21_zh_dev100:39,zh,0.010610079575596816,,cv21_zh_dev100,0.13793103448275862
104,104,opus_24k,codec,4.152,,cv21_zh_dev100:40,zh,0.009615384615384616,,cv21_zh_dev100,0.125
169,169,opus_24k,codec,6.744,,cv21_zh_dev100:41,zh,0.008648156577150661,,cv21_zh_dev100,0.11242603550295859
123,123,opus_24k,codec,4.896,,cv21_zh_dev100:42,zh,0.00375234521575985,,cv21_zh_dev100,0.04878048780487805
135,135,opus_24k,codec,5.4,,cv21_zh_dev100:43,zh,0.0022792022792022795,,cv21_zh_dev100,0.02962962962962963
147,147,opus_24k,codec,5.856,,cv21_zh_dev100:44,zh,0.006802721088435374,,cv21_zh_dev100,0.08843537414965986
118,118,opus_24k,codec,4.704,,cv21_zh_dev100:45,zh,0.007822685788787484,,cv21_zh_dev100,0.1016949152542373
131,131,opus_24k,codec,5.208,,cv21_zh_dev100:46,zh,0.009982384028185555,,cv21_zh_dev100,0.1297709923664122
87,87,opus_24k,codec,3.48,,cv21_zh_dev100:47,zh,0.0035366931918656055,,cv21_zh_dev100,0.04597701149425287
199,199,opus_24k,codec,7.944,,cv21_zh_dev100:48,zh,0.007730962504831852,,cv21_zh_dev100,0.10050251256281408
239,239,opus_24k,codec,9.528,,cv21_zh_dev100:49,zh,0.004184100418410042,,cv21_zh_dev100,0.05439330543933055
362,362,aac_32k,codec,14.46,,fleurs_fr_dev100:0,fr,0.021249468763280918,,fleurs_fr_dev100,0.27624309392265195
150,150,aac_32k,codec,6.0,,fleurs_fr_dev100:1,fr,0.026153846153846156,,fleurs_fr_dev100,0.34
384,384,aac_32k,codec,15.36,,fleurs_fr_dev100:2,fr,0.020232371794871792,,fleurs_fr_dev100,0.2630208333333333
197,197,aac_32k,codec,7.86,,fleurs_fr_dev100:3,fr,0.020304568527918784,,fleurs_fr_dev100,0.2639593908629442
213,213,aac_32k,codec,8.52,,fleurs_fr_dev100:4,fr,0.01155651859877212,,fleurs_fr_dev100,0.15023474178403756
185,185,aac_32k,codec,7.38,,fleurs_fr_dev100:5,fr,0.01704781704781705,,fleurs_fr_dev100,0.22162162162162163
300,300,aac_32k,codec,12.0,,fleurs_fr_dev100:6,fr,0.018205128205128204,,fleurs_fr_dev100,0.23666666666666666
173,173,aac_32k,codec,6.9,,fleurs_fr_dev100:7,fr,0.016896398399288574,,fleurs_fr_dev100,0.21965317919075145
263,263,aac_32k,codec,10.5,,fleurs_fr_dev100:8,fr,0.010529394559812812,,fleurs_fr_dev100,0.13688212927756654
210,210,aac_32k,codec,8.4,,fleurs_fr_dev100:9,fr,0.022344322344322345,,fleurs_fr_dev100,0.2904761904761905
186,186,aac_32k,codec,7.44,,fleurs_fr_dev100:10,fr,0.011993382961124897,,fleurs_fr_dev100,0.15591397849462366
204,204,aac_32k,codec,8.16,,fleurs_fr_dev100:11,fr,0.016214177978883863,,fleurs_fr_dev100,0.2107843137254902
165,165,aac_32k,codec,6.6,,fleurs_fr_dev100:12,fr,0.022843822843822845,,fleurs_fr_dev100,0.296969696969697
185,185,aac_32k,codec,7.38,,fleurs_fr_dev100:13,fr,0.021205821205821207,,fleurs_fr_dev100,0.2756756756756757
276,276,aac_32k,codec,11.04,,fleurs_fr_dev100:14,fr,0.00947603121516165,,fleurs_fr_dev100,0.12318840579710146
200,200,aac_32k,codec,7.98,,fleurs_fr_dev100:15,fr,0.02346153846153846,,fleurs_fr_dev100,0.305
339,339,aac_32k,codec,13.56,,fleurs_fr_dev100:16,fr,0.014522350805536646,,fleurs_fr_dev100,0.1887905604719764
294,294,aac_32k,codec,11.76,,fleurs_fr_dev100:17,fr,0.01674515960230246,,fleurs_fr_dev100,0.21768707482993196
237,237,aac_32k,codec,9.48,,fleurs_fr_dev100:18,fr,0.020772476468679,,fleurs_fr_dev100,0.270042194092827
198,198,aac_32k,codec,7.92,,fleurs_fr_dev100:19,fr,0.015928515928515928,,fleurs_fr_dev100,0.20707070707070707
224,224,aac_32k,codec,8.94,,fleurs_fr_dev100:20,fr,0.020604395604395604,,fleurs_fr_dev100,0.26785714285714285
287,287,aac_32k,codec,11.46,,fleurs_fr_dev100:21,fr,0.023586169927633342,,fleurs_fr_dev100,0.30662020905923343
210,210,aac_32k,codec,8.4,,fleurs_fr_dev100:22,fr,0.022344322344322345,,fleurs_fr_dev100,0.2904761904761905
327,327,aac_32k,codec,13.08,,fleurs_fr_dev100:23,fr,0.01293813220418725,,fleurs_fr_dev100,0.16819571865443425
239,239,aac_32k,codec,9.54,,fleurs_fr_dev100:24,fr,0.03282909559060187,,fleurs_fr_dev100,0.42677824267782427
246,246,aac_32k,codec,9.84,,fleurs_fr_dev100:25,fr,0.018449030644152594,,fleurs_fr_dev100,0.23983739837398374
222,222,aac_32k,codec,8.88,,fleurs_fr_dev100:26,fr,0.010395010395010396,,fleurs_fr_dev100,0.13513513513513514
240,240,aac_32k,codec,9.6,,fleurs_fr_dev100:27,fr,0.028205128205128202,,fleurs_fr_dev100,0.36666666666666664
234,234,aac_32k,codec,9.36,,fleurs_fr_dev100:28,fr,0.013149243918474688,,fleurs_fr_dev100,0.17094017094017094
318,318,aac_32k,codec,12.72,,fleurs_fr_dev100:29,fr,0.018626028059990325,,fleurs_fr_dev100,0.24213836477987422
351,351,aac_32k,codec,14.04,,fleurs_fr_dev100:30,fr,0.01950471181240412,,fleurs_fr_dev100,0.2535612535612536
